Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TDI 218 AVUS QUATTRO S TRONIC 7,5,Diesel,218,Auto. à 7 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TDI 218 S LINE QUATTRO S TRONIC 7,5,Diesel,218,Auto. à 7 rapports
Audi,Audi A7,13/06/14,--,(2) SPORTBACK V6 3.0 TDI 218 ULTRA AMBIENTE S TRONIC 7,5,Diesel,218,Auto. à 7 rapports
Audi,Audi A7,13/06/14,--,(2) SPORTBACK V6 3.0 TDI 218 ULTRA AMBITION LUXE S TRONIC 7,5,Diesel,218,Auto. à 7 rapports
Audi,Audi A7,13/06/14,--,(2) SPORTBACK V6 3.0 TDI 218 ULTRA AVUS S TRONIC 7,5,Diesel,218,Auto. à 7 rapports
Audi,Audi A7,13/06/14,--,(2) SPORTBACK V6 3.0 TDI 218 ULTRA S LINE S TRONIC 7,5,Diesel,218,Auto. à 7 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TDI 272 AMBIENTE QUATTRO S TRONIC 7,5,Diesel,272,Auto. à 7 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TDI 272 AMBITION LUXE QUATTRO S TRONIC 7,5,Diesel,272,Auto. à 7 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TDI 272 AVUS QUATTRO S TRONIC 7,5,Diesel,272,Auto. à 7 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TDI 272 S LINE QUATTRO S TRONIC 7,5,Diesel,272,Auto. à 7 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TFSI 333 AMBIENTE QUATTRO S TRONIC 7,5,Essence,333,Auto. à 7 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TFSI 333 AMBITION LUXE QUATTRO S TRONIC 7,5,Essence,333,Auto. à 7 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TFSI 333 AVUS QUATTRO S TRONIC 7,5,Essence,333,Auto. à 7 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TFSI 333 S LINE QUATTRO S TRONIC 7,5,Essence,333,Auto. à 7 rapports
Audi,Audi A7,13/06/14,--,(2) SPORTBACK 2.0 TFSI 252 AMBIENTE S TRONIC 7,5,Essence,252,Auto. à 7 rapports
Audi,Audi A7,13/06/14,--,(2) SPORTBACK 2.0 TFSI 252 AMBITION LUXE S TRONIC 7,5,Essence,252,Auto. à 7 rapports
Audi,Audi A7,13/06/14,--,(2) SPORTBACK 2.0 TFSI 252 AVUS S TRONIC 7,5,Essence,252,Auto. à 7 rapports
Audi,Audi A7,13/06/14,--,(2) SPORTBACK 2.0 TFSI 252 S LINE S TRONIC 7,5,Essence,252,Auto. à 7 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 BITDI 320 AMBIENTE QUATTRO TIPTRONIC 8,5,Diesel,320,Auto. à 8 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 BITDI 320 AMBITION LUXE QUATTRO TIPTRONIC 8,5,Diesel,320,Auto. à 8 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 BITDI 320 AVUS QUATTRO TIPTRONIC 8,5,Diesel,320,Auto. à 8 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 BITDI 320 S LINE QUATTRO TIPTRONIC 8,5,Diesel,320,Auto. à 8 rapports
Audi,Audi A7,01/08/14,--,(2) SPORTBACK V6 3.0 BITDI 326 COMPETITION QUATTRO TIPTRONIC 8,5,Diesel,326,Auto. à 8 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TDI 218 AMBIENTE QUATTRO S TRONIC 7,5,Diesel,218,Auto. à 7 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TDI 218 AMBITION LUXE QUATTRO S TRONIC 7,5,Diesel,218,Auto. à 7 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TDI 218 AVUS QUATTRO S TRONIC 7,5,Diesel,218,Auto. à 7 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TDI 218 S LINE QUATTRO S TRONIC 7,5,Diesel,218,Auto. à 7 rapports
Audi,Audi A7,13/06/14,--,(2) SPORTBACK V6 3.0 TDI 218 ULTRA AMBIENTE S TRONIC 7,5,Diesel,218,Auto. à 7 rapports
Audi,Audi A7,13/06/14,--,(2) SPORTBACK V6 3.0 TDI 218 ULTRA AMBITION LUXE S TRONIC 7,5,Diesel,218,Auto. à 7 rapports
Audi,Audi A7,13/06/14,--,(2) SPORTBACK V6 3.0 TDI 218 ULTRA AVUS S TRONIC 7,5,Diesel,218,Auto. à 7 rapports
Audi,Audi A7,13/06/14,--,(2) SPORTBACK V6 3.0 TDI 218 ULTRA S LINE S TRONIC 7,5,Diesel,218,Auto. à 7 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TDI 272 AMBIENTE QUATTRO S TRONIC 7,5,Diesel,272,Auto. à 7 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TDI 272 AMBITION LUXE QUATTRO S TRONIC 7,5,Diesel,272,Auto. à 7 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TDI 272 AVUS QUATTRO S TRONIC 7,5,Diesel,272,Auto. à 7 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TDI 272 S LINE QUATTRO S TRONIC 7,5,Diesel,272,Auto. à 7 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TFSI 333 AMBIENTE QUATTRO S TRONIC 7,5,Essence,333,Auto. à 7 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TFSI 333 AMBITION LUXE QUATTRO S TRONIC 7,5,Essence,333,Auto. à 7 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TFSI 333 AVUS QUATTRO S TRONIC 7,5,Essence,333,Auto. à 7 rapports
Audi,Audi A7,30/06/14,--,(2) SPORTBACK V6 3.0 TFSI 333 S LINE QUATTRO S TRONIC 7,5,Essence,333,Auto. à 7 rapports
Audi,Audi A7,28/04/11,--,SPORTBACK 2.8 V6 FSI 204 AMBIENTE MULTITRONIC,5,Essence,204,Auto. variable
Audi,Audi A7,06/12/10,--,SPORTBACK 2.8 V6 FSI 204 AMBIENTE QUATTRO S TRONIC,5,Essence,204,Auto. à 7 rapports
Audi,Audi A7,28/04/11,--,SPORTBACK 2.8 V6 FSI 204 AMBITION LUXE MULTITRONIC,5,Essence,204,Auto. variable
Audi,Audi A7,06/12/10,--,SPORTBACK 2.8 V6 FSI 204 AMBITION LUXE QUATTRO S TRONIC,5,Essence,204,Auto. à 7 rapports
Audi,Audi A7,28/04/11,--,SPORTBACK 2.8 V6 FSI 204 AVUS MULTITRONIC,5,Essence,204,Auto. variable
Audi,Audi A7,06/12/10,--,SPORTBACK 2.8 V6 FSI 204 AVUS QUATTRO S TRONIC,5,Essence,204,Auto. à 7 rapports
Audi,Audi A7,28/04/11,--,SPORTBACK 2.8 V6 FSI 204 S LINE MULTITRONIC,5,Essence,204,Auto. variable
Audi,Audi A7,06/12/10,--,SPORTBACK 2.8 V6 FSI 204 S LINE QUATTRO S TRONIC,5,Essence,204,Auto. à 7 rapports
Audi,Audi A7,25/04/13,02/07/14,SPORTBACK 3.0 BITDI 313 AMBIENTE QUATTRO TIPTRONIC,5,Diesel,313,Auto. à 8 rapports
Audi,Audi A7,25/04/13,02/07/14,SPORTBACK 3.0 TDI 245 AMBIENTE QUATTRO S TRONIC 7,5,Diesel,245,Auto. à 7 rapports
Audi,Audi A7,25/04/13,02/07/14,SPORTBACK 3.0 TDI 245 AMBITION LUXE QUATTRO S TRONIC 7,5,Diesel,245,Auto. à 7 rapports
Audi,Audi A7,25/04/13,02/07/14,SPORTBACK 3.0 TDI 245 AVUS QUATTRO S TRONIC 7,5,Diesel,245,Auto. à 7 rapports
Audi,Audi A7,25/04/13,02/07/14,SPORTBACK 3.0 TDI 245 S LINE QUATTRO S TRONIC 7,5,Diesel,245,Auto. à 7 rapports
Audi,Audi A7,08/12/11,02/07/14,SPORTBACK V6 3.0 BITDI 313 AMBITION LUXE QUATTRO TIPTRONIC 8,5,Diesel,313,Auto. à 8 rapports
Audi,Audi A7,08/12/11,02/07/14,SPORTBACK V6 3.0 BITDI 313 AVUS QUATTRO TIPTRONIC 8,5,Diesel,313,Auto. à 8 rapports
Audi,Audi A7,08/12/11,02/07/14,SPORTBACK V6 3.0 BITDI 313 S LINE QUATTRO TIPTRONIC 8,5,Diesel,313,Auto. à 8 rapports
Audi,Audi A7,09/05/11,--,SPORTBACK V6 3.0 TDI 204 AMBIENTE MULTITRONIC,5,Diesel,204,Auto. variable
Audi,Audi A7,28/04/11,02/07/14,SPORTBACK V6 3.0 TDI 204 AMBIENTE QUATTRO S TRONIC,5,Diesel,204,Auto. à 7 rapports
Audi,Audi A7,09/05/11,--,SPORTBACK V6 3.0 TDI 204 AMBITION LUXE MULTITRONIC,5,Diesel,204,Auto. variable
Audi,Audi A7,28/04/11,02/07/14,SPORTBACK V6 3.0 TDI 204 AMBITION LUXE QUATTRO S TRONIC,5,Diesel,204,Auto. à 7 rapports
Audi,Audi A7,09/05/11,--,SPORTBACK V6 3.0 TDI 204 AVUS MULTITRONIC,5,Diesel,204,Auto. variable
Audi,Audi A7,28/04/11,02/07/14,SPORTBACK V6 3.0 TDI 204 AVUS QUATTRO S TRONIC,5,Diesel,204,Auto. à 7 rapports
Audi,Audi A7,09/05/11,--,SPORTBACK V6 3.0 TDI 204 S LINE MULTITRONIC,5,Diesel,204,Auto. variable
Audi,Audi A7,28/04/11,02/07/14,SPORTBACK V6 3.0 TDI 204 S LINE QUATTRO S TRONIC,5,Diesel,204,Auto. à 7 rapports
Audi,Audi A7,08/12/11,--,SPORTBACK V6 3.0 TDI CLEAN DIESEL 245 AMBIENTE QUATTRO S TRONIC,5,Diesel,245,Auto. à 7 rapports
Audi,Audi A7,08/12/11,--,SPORTBACK V6 3.0 TDI CLEAN DIESEL 245 AMBITION LUXE QUATTRO S TRONIC,5,Diesel,245,Auto. à 7 rapports
Audi,Audi A7,08/12/11,--,SPORTBACK V6 3.0 TDI CLEAN DIESEL 245 AVUS QUATTRO S TRONIC,5,Diesel,245,Auto. à 7 rapports
Audi,Audi A7,08/12/11,--,SPORTBACK V6 3.0 TDI CLEAN DIESEL 245 S LINE QUATTRO S TRONIC,5,Diesel,245,Auto. à 7 rapports
Audi,Audi A7,26/04/12,02/07/14,SPORTBACK V6 3.0 TFSI 310 AMBIENTE QUATTRO S TRONIC,5,Essence,310,Auto. à 7 rapports
Audi,Audi A7,26/04/12,02/07/14,SPORTBACK V6 3.0 TFSI 310 AMBITION LUXE QUATTRO S TRONIC,5,Essence,310,Auto. à 7 rapports
Audi,Audi A7,26/04/12,02/07/14,SPORTBACK V6 3.0 TFSI 310 AVUS QUATTRO S TRONIC,5,Essence,310,Auto. à 7 rapports
Audi,Audi A7,26/04/12,02/07/14,SPORTBACK V6 3.0 TFSI 310 S LINE QUATTRO S TRONIC,5,Essence,310,Auto. à 7 rapports
Audi,Audi A7,28/04/11,--,SPORTBACK 2.8 V6 FSI 204 AMBIENTE MULTITRONIC,5,Essence,204,Auto. variable
Audi,Audi A7,06/12/10,--,SPORTBACK 2.8 V6 FSI 204 AMBIENTE QUATTRO S TRONIC,5,Essence,204,Auto. à 7 rapports
Audi,Audi A7,28/04/11,--,SPORTBACK 2.8 V6 FSI 204 AMBITION LUXE MULTITRONIC,5,Essence,204,Auto. variable
Audi,Audi A7,06/12/10,--,SPORTBACK 2.8 V6 FSI 204 AMBITION LUXE QUATTRO S TRONIC,5,Essence,204,Auto. à 7 rapports
Audi,Audi A7,28/04/11,--,SPORTBACK 2.8 V6 FSI 204 AVUS MULTITRONIC,5,Essence,204,Auto. variable
Audi,Audi A7,06/12/10,--,SPORTBACK 2.8 V6 FSI 204 AVUS QUATTRO S TRONIC,5,Essence,204,Auto. à 7 rapports
Audi,Audi A7,28/04/11,--,SPORTBACK 2.8 V6 FSI 204 S LINE MULTITRONIC,5,Essence,204,Auto. variable
Audi,Audi A7,06/12/10,--,SPORTBACK 2.8 V6 FSI 204 S LINE QUATTRO S TRONIC,5,Essence,204,Auto. à 7 rapports
Audi,Audi A7,25/04/13,02/07/14,SPORTBACK 3.0 BITDI 313 AMBIENTE QUATTRO TIPTRONIC,5,Diesel,313,Auto. à 8 rapports
Audi,Audi A7,25/04/13,02/07/14,SPORTBACK 3.0 TDI 245 AMBIENTE QUATTRO S TRONIC 7,5,Diesel,245,Auto. à 7 rapports
Audi,Audi A7,25/04/13,02/07/14,SPORTBACK 3.0 TDI 245 AMBITION LUXE QUATTRO S TRONIC 7,5,Diesel,245,Auto. à 7 rapports
Audi,Audi A7,25/04/13,02/07/14,SPORTBACK 3.0 TDI 245 AVUS QUATTRO S TRONIC 7,5,Diesel,245,Auto. à 7 rapports
Audi,Audi A7,25/04/13,02/07/14,SPORTBACK 3.0 TDI 245 S LINE QUATTRO S TRONIC 7,5,Diesel,245,Auto. à 7 rapports
Audi,Audi A7,08/12/11,02/07/14,SPORTBACK V6 3.0 BITDI 313 AMBITION LUXE QUATTRO TIPTRONIC 8,5,Diesel,313,Auto. à 8 rapports
Audi,Audi A7,08/12/11,02/07/14,SPORTBACK V6 3.0 BITDI 313 AVUS QUATTRO TIPTRONIC 8,5,Diesel,313,Auto. à 8 rapports
Audi,Audi A7,08/12/11,02/07/14,SPORTBACK V6 3.0 BITDI 313 S LINE QUATTRO TIPTRONIC 8,5,Diesel,313,Auto. à 8 rapports
Audi,Audi A7,09/05/11,--,SPORTBACK V6 3.0 TDI 204 AMBIENTE MULTITRONIC,5,Diesel,204,Auto. variable
Audi,Audi A7,28/04/11,02/07/14,SPORTBACK V6 3.0 TDI 204 AMBIENTE QUATTRO S TRONIC,5,Diesel,204,Auto. à 7 rapports
Audi,Audi A7,09/05/11,--,SPORTBACK V6 3.0 TDI 204 AMBITION LUXE MULTITRONIC,5,Diesel,204,Auto. variable
Audi,Audi A7,28/04/11,02/07/14,SPORTBACK V6 3.0 TDI 204 AMBITION LUXE QUATTRO S TRONIC,5,Diesel,204,Auto. à 7 rapports
Audi,Audi A7,09/05/11,--,SPORTBACK V6 3.0 TDI 204 AVUS MULTITRONIC,5,Diesel,204,Auto. variable
Audi,Audi A7,28/04/11,02/07/14,SPORTBACK V6 3.0 TDI 204 AVUS QUATTRO S TRONIC,5,Diesel,204,Auto. à 7 rapports
Audi,Audi A7,09/05/11,--,SPORTBACK V6 3.0 TDI 204 S LINE MULTITRONIC,5,Diesel,204,Auto. variable
Audi,Audi A7,28/04/11,02/07/14,SPORTBACK V6 3.0 TDI 204 S LINE QUATTRO S TRONIC,5,Diesel,204,Auto. à 7 rapports
Audi,Audi A7,26/04/12,--,SPORTBACK V6 3.0 TDI 245 AMBIENTE QUATTRO TIPTRONIC 8,5,Diesel,245,Auto. à 8 rapports
Audi,Audi A7,26/04/12,--,SPORTBACK V6 3.0 TDI 245 AMBITION LUXE QUATTRO TIPTRONIC 8,5,Diesel,245,Auto. à 8 rapports
Audi,Audi A7,26/04/12,--,SPORTBACK V6 3.0 TDI 245 AVUS QUATTRO TIPTRONIC 8,5,Diesel,245,Auto. à 8 rapports
Audi,Audi A7,26/04/12,--,SPORTBACK V6 3.0 TDI 245 S LINE QUATTRO TIPTRONIC 8,5,Diesel,245,Auto. à 8 rapports
Audi,Audi A7,08/12/11,--,SPORTBACK V6 3.0 TDI CLEAN DIESEL 245 AMBIENTE QUATTRO S TRONIC,5,Diesel,245,Auto. à 7 rapports
Audi,Audi A7,08/12/11,--,SPORTBACK V6 3.0 TDI CLEAN DIESEL 245 AMBITION LUXE QUATTRO S TRONIC,5,Diesel,245,Auto. à 7 rapports
Audi,Audi A7,08/12/11,--,SPORTBACK V6 3.0 TDI CLEAN DIESEL 245 AVUS QUATTRO S TRONIC,5,Diesel,245,Auto. à 7 rapports
Audi,Audi A7,08/12/11,--,SPORTBACK V6 3.0 TDI CLEAN DIESEL 245 S LINE QUATTRO S TRONIC,5,Diesel,245,Auto. à 7 rapports
Audi,Audi A7,26/04/12,02/07/14,SPORTBACK V6 3.0 TFSI 310 AMBIENTE QUATTRO S TRONIC,5,Essence,310,Auto. à 7 rapports
Audi,Audi A7,26/04/12,02/07/14,SPORTBACK V6 3.0 TFSI 310 AMBITION LUXE QUATTRO S TRONIC,5,Essence,310,Auto. à 7 rapports
Audi,Audi A7,26/04/12,02/07/14,SPORTBACK V6 3.0 TFSI 310 AVUS QUATTRO S TRONIC,5,Essence,310,Auto. à 7 rapports
Audi,Audi A7,26/04/12,02/07/14,SPORTBACK V6 3.0 TFSI 310 S LINE QUATTRO S TRONIC,5,Essence,310,Auto. à 7 rapports
Audi,Audi A7,28/04/11,--,SPORTBACK 2.8 V6 FSI 204 AMBIENTE MULTITRONIC,5,Essence,204,Auto. variable
Audi,Audi A7,06/12/10,--,SPORTBACK 2.8 V6 FSI 204 AMBIENTE QUATTRO S TRONIC,5,Essence,204,Auto. à 7 rapports
Audi,Audi A7,28/04/11,--,SPORTBACK 2.8 V6 FSI 204 AMBITION LUXE MULTITRONIC,5,Essence,204,Auto. variable
Audi,Audi A7,06/12/10,--,SPORTBACK 2.8 V6 FSI 204 AMBITION LUXE QUATTRO S TRONIC,5,Essence,204,Auto. à 7 rapports
Audi,Audi A7,28/04/11,--,SPORTBACK 2.8 V6 FSI 204 AVUS MULTITRONIC,5,Essence,204,Auto. variable
Audi,Audi A7,06/12/10,--,SPORTBACK 2.8 V6 FSI 204 AVUS QUATTRO S TRONIC,5,Essence,204,Auto. à 7 rapports
Audi,Audi A7,28/04/11,--,SPORTBACK 2.8 V6 FSI 204 S LINE MULTITRONIC,5,Essence,204,Auto. variable
Audi,Audi A7,06/12/10,--,SPORTBACK 2.8 V6 FSI 204 S LINE QUATTRO S TRONIC,5,Essence,204,Auto. à 7 rapports
Audi,Audi A7,08/12/11,02/07/14,SPORTBACK V6 3.0 BITDI 313 AMBITION LUXE QUATTRO TIPTRONIC 8,5,Diesel,313,Auto. à 8 rapports
Audi,Audi A7,08/12/11,02/07/14,SPORTBACK V6 3.0 BITDI 313 AVUS QUATTRO TIPTRONIC 8,5,Diesel,313,Auto. à 8 rapports
Audi,Audi A7,08/12/11,02/07/14,SPORTBACK V6 3.0 BITDI 313 S LINE QUATTRO TIPTRONIC 8,5,Diesel,313,Auto. à 8 rapports
Audi,Audi A7,09/05/11,--,SPORTBACK V6 3.0 TDI 204 AMBIENTE MULTITRONIC,5,Diesel,204,Auto. variable
Audi,Audi A7,28/04/11,02/07/14,SPORTBACK V6 3.0 TDI 204 AMBIENTE QUATTRO S TRONIC,5,Diesel,204,Auto. à 7 rapports
Audi,Audi A7,09/05/11,--,SPORTBACK V6 3.0 TDI 204 AMBITION LUXE MULTITRONIC,5,Diesel,204,Auto. variable
Audi,Audi A7,28/04/11,02/07/14,SPORTBACK V6 3.0 TDI 204 AMBITION LUXE QUATTRO S TRONIC,5,Diesel,204,Auto. à 7 rapports
Audi,Audi A7,09/05/11,--,SPORTBACK V6 3.0 TDI 204 AVUS MULTITRONIC,5,Diesel,204,Auto. variable
Audi,Audi A7,28/04/11,02/07/14,SPORTBACK V6 3.0 TDI 204 AVUS QUATTRO S TRONIC,5,Diesel,204,Auto. à 7 rapports
Audi,Audi A7,09/05/11,--,SPORTBACK V6 3.0 TDI 204 S LINE MULTITRONIC,5,Diesel,204,Auto. variable
Audi,Audi A7,28/04/11,02/07/14,SPORTBACK V6 3.0 TDI 204 S LINE QUATTRO S TRONIC,5,Diesel,204,Auto. à 7 rapports
Audi,Audi A7,27/07/10,30/04/12,SPORTBACK V6 3.0 TDI 245 AMBIENTE QUATTRO S TRONIC,5,Diesel,245,Auto. à 7 rapports avec commande séquentielle
Audi,Audi A7,26/04/12,--,SPORTBACK V6 3.0 TDI 245 AMBIENTE QUATTRO TIPTRONIC 8,5,Diesel,245,Auto. à 8 rapports
Audi,Audi A7,27/07/10,30/04/12,SPORTBACK V6 3.0 TDI 245 AMBITION LUXE QUATTRO S TRONIC,5,Diesel,245,Auto. à 7 rapports avec commande séquentielle
Audi,Audi A7,26/04/12,--,SPORTBACK V6 3.0 TDI 245 AMBITION LUXE QUATTRO TIPTRONIC 8,5,Diesel,245,Auto. à 8 rapports
Audi,Audi A7,27/07/10,30/04/12,SPORTBACK V6 3.0 TDI 245 AVUS QUATTRO S TRONIC,5,Diesel,245,Auto. à 7 rapports avec commande séquentielle
Audi,Audi A7,26/04/12,--,SPORTBACK V6 3.0 TDI 245 AVUS QUATTRO TIPTRONIC 8,5,Diesel,245,Auto. à 8 rapports
Audi,Audi A7,06/12/10,30/04/12,SPORTBACK V6 3.0 TDI 245 S LINE QUATTRO S TRONIC,5,Diesel,245,Auto. à 7 rapports avec commande séquentielle
Audi,Audi A7,26/04/12,--,SPORTBACK V6 3.0 TDI 245 S LINE QUATTRO TIPTRONIC 8,5,Diesel,245,Auto. à 8 rapports
Audi,Audi A7,08/12/11,--,SPORTBACK V6 3.0 TDI CLEAN DIESEL 245 AMBIENTE QUATTRO S TRONIC,5,Diesel,245,Auto. à 7 rapports
Audi,Audi A7,08/12/11,--,SPORTBACK V6 3.0 TDI CLEAN DIESEL 245 AMBITION LUXE QUATTRO S TRONIC,5,Diesel,245,Auto. à 7 rapports
Audi,Audi A7,08/12/11,--,SPORTBACK V6 3.0 TDI CLEAN DIESEL 245 AVUS QUATTRO S TRONIC,5,Diesel,245,Auto. à 7 rapports
Audi,Audi A7,08/12/11,--,SPORTBACK V6 3.0 TDI CLEAN DIESEL 245 S LINE QUATTRO S TRONIC,5,Diesel,245,Auto. à 7 rapports
Audi,Audi A7,27/07/10,30/04/12,SPORTBACK V6 3.0 TFSI 300 AMBIENTE QUATTRO S TRONIC,5,Essence,299,Auto. à 7 rapports avec commande séquentielle
Audi,Audi A7,27/07/10,30/04/12,SPORTBACK V6 3.0 TFSI 300 AMBITION LUXE QUATTRO S TRONIC,5,Essence,299,Auto. à 7 rapports avec commande séquentielle
Audi,Audi A7,27/07/10,30/04/12,SPORTBACK V6 3.0 TFSI 300 AVUS QUATTRO S TRONIC,5,Essence,299,Auto. à 7 rapports avec commande séquentielle
Audi,Audi A7,06/12/10,30/04/12,SPORTBACK V6 3.0 TFSI 300 S LINE QUATTRO S TRONIC,5,Essence,299,Auto. à 7 rapports avec commande séquentielle
Audi,Audi A7,26/04/12,02/07/14,SPORTBACK V6 3.0 TFSI 310 AMBIENTE QUATTRO S TRONIC,5,Essence,310,Auto. à 7 rapports
Audi,Audi A7,26/04/12,02/07/14,SPORTBACK V6 3.0 TFSI 310 AMBITION LUXE QUATTRO S TRONIC,5,Essence,310,Auto. à 7 rapports
Audi,Audi A7,26/04/12,02/07/14,SPORTBACK V6 3.0 TFSI 310 AVUS QUATTRO S TRONIC,5,Essence,310,Auto. à 7 rapports
Audi,Audi A7,26/04/12,02/07/14,SPORTBACK V6 3.0 TFSI 310 S LINE QUATTRO S TRONIC,5,Essence,310,Auto. à 7 rapports
Audi,Audi A7,28/04/11,--,SPORTBACK 2.8 V6 FSI 204 AMBIENTE MULTITRONIC,5,Essence,204,Auto. variable
Audi,Audi A7,06/12/10,--,SPORTBACK 2.8 V6 FSI 204 AMBIENTE QUATTRO S TRONIC,5,Essence,204,Auto. à 7 rapports
Audi,Audi A7,28/04/11,--,SPORTBACK 2.8 V6 FSI 204 AMBITION LUXE MULTITRONIC,5,Essence,204,Auto. variable
Audi,Audi A7,06/12/10,--,SPORTBACK 2.8 V6 FSI 204 AMBITION LUXE QUATTRO S TRONIC,5,Essence,204,Auto. à 7 rapports
Audi,Audi A7,28/04/11,--,SPORTBACK 2.8 V6 FSI 204 AVUS MULTITRONIC,5,Essence,204,Auto. variable
Audi,Audi A7,06/12/10,--,SPORTBACK 2.8 V6 FSI 204 AVUS QUATTRO S TRONIC,5,Essence,204,Auto. à 7 rapports
Audi,Audi A7,28/04/11,--,SPORTBACK 2.8 V6 FSI 204 S LINE MULTITRONIC,5,Essence,204,Auto. variable
Audi,Audi A7,06/12/10,--,SPORTBACK 2.8 V6 FSI 204 S LINE QUATTRO S TRONIC,5,Essence,204,Auto. à 7 rapports
Audi,Audi A7,08/12/11,02/07/14,SPORTBACK V6 3.0 BITDI 313 AMBITION LUXE QUATTRO TIPTRONIC 8,5,Diesel,313,Auto. à 8 rapports
